0;0.8914769138552996;14.886080741882324;1;0.758605798736387;0.18052412882808241
1;0.8904556046287071;14.944002151489258;1;0.7551256239882789;0.18041041283888307
2;0.8906192906235805;15.13062858581543;1;0.756218909598417;0.18123191127972296
3;0.8910697835030102;15.244060754776001;1;0.7560528631090546;0.17873037714853063
0;0.4881761596224491;0.779069185256958;0.0637458432415051;0.9000539219444036;0.06856469290812267
1;0.4911609979839069;0.8524513244628906;0.06961173950367291;0.8982672823259086;0.06562528232851096
2;0.38523758489593485;0.8158836364746094;0.056208256932065485;0.7578174124490629;0.3510588365240837
3;0.3196774062428328;0.6691262722015381;0.04211620374474836;0.6923629521644226;0.5454479063943407
4;0.4767134410311077;0.7639868259429932;0.0624234982734789;0.8987831434929804;0.1206662557676292
5;0.4441964778405437;0.8520967960357666;0.0635438025530827;0.8203080111740851;0.16833913394111574
6;0.4499330066929942;0.8716814517974854;0.06600402149432405;0.8329238105736863;0.16473073613136838
7;0.41111133642563913;0.7910332679748535;0.057442686395192705;0.7987901089985593;0.28623519735762504
8;0.32647202533533837;1.659564733505249;0.05971053730357778;0.39577601107012084;0.11058023318743394
9;0.3262653764194874;1.5461113452911377;0.05579806241122159;0.3969822020857502;0.1036415770592425
10;0.29659171449830846;1.7039258480072021;0.06135223562067204;0.39607039978686903;0.2645276162404413
11;0.31426344676602236;1.2736139297485352;0.04566503004594282;0.39440156767486767;0.13444769279704682
0;0.2995708013345773;1.9922995567321777;0.07190247449007901;0.3969921173340864;0.27739035555344044
1;0.21363044165237144;1.498077630996704;0.05398601185191763;0.3964054452745516;0.6614209892797643
2;0.20147524844842818;1.4364831447601318;0.05170764056119053;0.3959559485594055;0.7158267819999438
0;0.32858392432218086;1.2540757656097412;0.19856616973876956;0.3958416532397968;0.4472582825957148
1;0.3044580859428601;0.8041002750396729;0.12572292327880866;0.39088073708408355;0.37833798410884634
0;0.49768375712103063;3.0001392364501953;0.47706607818603536;0.3975366146260151;0.30055133179895793
1;0.36656120886974436;2.088289499282837;0.332005195617676;0.39746069179069;0.5933979823815033
0;0.4716068311090059;2.590087652206421;0.4115478134155275;0.3972334807520334;0.2666855991218393
1;0.44093430889067686;2.315488576889038;0.3674518966674805;0.3967325733486974;0.3090570572383631
2;0.467972604733799;2.4689910411834717;0.39274314880371103;0.3976757532253497;0.23850847817830745
3;0.45186212248232793;2.4830424785614014;0.3943560791015625;0.3970492676891701;0.3221534868760216
4;0.4699216019009792;2.6336917877197266;0.4194419479370116;0.39815018398581115;0.2962221363163497
5;0.47579267013569093;2.740910053253174;0.43556064605712896;0.3972773983773783;0.3058543620304353
6;0.47742525987024736;2.6761858463287354;0.4260858154296877;0.3980345909218187;0.2751401256057106
7;0.4663767740402515;2.618164300918579;0.416557731628418;0.39775743970906385;0.3061466184333833
8;0.47381013654450854;2.69093918800354;0.4284728622436521;0.398069997413751;0.29923646900721407
0;0.8934940418460333;11.472200393676758;1;0.7656661963837822;0.1810290853455066
